flag_date,ticker,contract,kind,type,strike,expiry,dte,dte_bucket,moneyness,moneyness_bucket,vol,oi,prem_last,prem_mid,close,quality_flags,tags
2026-07-22,NVDA,NVDA260722P00217500,unusual_volume,P,217.5,2026-07-22,0,0-7,-0.026,ATM,5101,35,2907570,3188125,212.06,WIDE_MARKET,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(8)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260722P00220000,unusual_volume,P,220.0,2026-07-22,0,0-7,-0.037,ATM,1830,3,1372500,1605824,212.06,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(11)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260722P00222500,unusual_volume,P,222.5,2026-07-22,0,0-7,-0.049,ATM,843,0,826140,937837,212.06,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(17)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260722P00225000,unusual_volume,P,225.0,2026-07-22,0,0-7,-0.061,ITM_5-15,540,0,680400,741150,212.06,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(19)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260722P00227500,unusual_volume,P,227.5,2026-07-22,0,0-7,-0.073,ITM_5-15,1563,0,2453910,2524244,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(13)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260722P00232500,unusual_volume,P,232.5,2026-07-22,0,0-7,-0.096,ITM_5-15,389,0,741433,821762,212.06,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(20)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724C00140000,unusual_volume,C,140.0,2026-07-24,2,0-7,-0.34,ITM_15+,600,28,4442400,4339500,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(19)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724C00150000,unusual_volume,C,150.0,2026-07-24,2,0-7,-0.293,ITM_15+,275,74,1768525,1713937,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(19)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724C00155000,unusual_volume,C,155.0,2026-07-24,2,0-7,-0.269,ITM_15+,538,44,3094037,3088120,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(18)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724C00182500,unusual_volume,C,182.5,2026-07-24,2,0-7,-0.139,ITM_5-15,1318,112,4080528,3937525,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(15)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724C00187500,unusual_volume,C,187.5,2026-07-24,2,0-7,-0.116,ITM_5-15,1888,661,4914464,4672800,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(15)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724C00195000,unusual_volume,C,195.0,2026-07-24,2,0-7,-0.08,ITM_5-15,16708,5232,29239000,30032630,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724C00197500,unusual_volume,C,197.5,2026-07-24,2,0-7,-0.069,ITM_5-15,10297,1894,15805894,15496985,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724C00220000,unusual_volume,C,220.0,2026-07-24,2,0-7,0.037,ATM,90238,34853,4331424,4286305,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00202500,unusual_volume,P,202.5,2026-07-24,2,0-7,0.045,ATM,19813,7036,733081,723174,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00205000,unusual_volume,P,205.0,2026-07-24,2,0-7,0.033,ATM,57512,16668,3680768,3594500,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00207500,unusual_volume,P,207.5,2026-07-24,2,0-7,0.022,ATM,33465,11652,3681150,3664417,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00210000,unusual_volume,P,210.0,2026-07-24,2,0-7,0.01,ATM,49343,7558,9227141,9153126,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00212500,unusual_volume,P,212.5,2026-07-24,2,0-7,-0.002,ATM,40190,1627,12057000,11936429,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00215000,unusual_volume,P,215.0,2026-07-24,2,0-7,-0.014,ATM,41531,1820,18273640,18377467,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00217500,unusual_volume,P,217.5,2026-07-24,2,0-7,-0.026,ATM,6844,816,4133776,4294610,212.06,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00220000,unusual_volume,P,220.0,2026-07-24,2,0-7,-0.037,ATM,4456,1181,3631640,3731900,212.06,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(12)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00222500,unusual_volume,P,222.5,2026-07-24,2,0-7,-0.049,ATM,2233,598,2311155,2344650,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(13)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00225000,unusual_volume,P,225.0,2026-07-24,2,0-7,-0.061,ITM_5-15,3905,62,5037450,5115550,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(10)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00227500,unusual_volume,P,227.5,2026-07-24,2,0-7,-0.073,ITM_5-15,8886,9,14084310,13506719,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(8)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00230000,unusual_volume,P,230.0,2026-07-24,2,0-7,-0.085,ITM_5-15,789,66,1423356,1418227,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(14)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00232500,unusual_volume,P,232.5,2026-07-24,2,0-7,-0.096,ITM_5-15,2716,15,5613972,5520270,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(9)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00235000,unusual_volume,P,235.0,2026-07-24,2,0-7,-0.108,ITM_5-15,622,0,1410696,1441484,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(27)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00237500,unusual_volume,P,237.5,2026-07-24,2,0-7,-0.12,ITM_5-15,468,0,1140984,1187550,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(23)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00240000,unusual_volume,P,240.0,2026-07-24,2,0-7,-0.132,ITM_5-15,520,0,1430000,1443000,212.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(15)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260724P00245000,unusual_volume,P,245.0,2026-07-24,2,0-7,-0.155,ITM_15+,382,0,1195660,1252959,212.06,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(25)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727C00190000,unusual_volume,C,190.0,2026-07-27,5,0-7,-0.104,ITM_5-15,550,85,1245750,1233375,212.06,,WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(17)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727C00197500,unusual_volume,C,197.5,2026-07-27,5,0-7,-0.069,ITM_5-15,4864,417,7952640,7320320,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(8)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727C00200000,unusual_volume,C,200.0,2026-07-27,5,0-7,-0.057,ITM_5-15,5399,260,7693575,6856730,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(10)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727C00202500,unusual_volume,C,202.5,2026-07-27,5,0-7,-0.045,ATM,1555,292,1694950,1613312,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(13)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727C00207500,unusual_volume,C,207.5,2026-07-27,5,0-7,-0.022,ATM,4318,1557,2828290,2741930,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(9)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727C00215000,unusual_volume,C,215.0,2026-07-27,5,0-7,0.014,ATM,29546,9800,6529666,6485347,212.06,,WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727C00217500,unusual_volume,C,217.5,2026-07-27,5,0-7,0.026,ATM,7131,1491,998340,994774,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727P00207500,unusual_volume,P,207.5,2026-07-27,5,0-7,0.022,ATM,4052,1124,700996,680736,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727P00212500,unusual_volume,P,212.5,2026-07-27,5,0-7,-0.002,ATM,3588,278,1284504,1300650,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(11)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727P00215000,unusual_volume,P,215.0,2026-07-27,5,0-7,-0.014,ATM,2956,161,1442528,1492780,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(12)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727P00220000,unusual_volume,P,220.0,2026-07-27,5,0-7,-0.037,ATM,1400,337,1211000,1217999,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(8)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727P00225000,unusual_volume,P,225.0,2026-07-27,5,0-7,-0.061,ITM_5-15,988,18,1200420,1286870,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(18)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260727P00227500,unusual_volume,P,227.5,2026-07-27,5,0-7,-0.073,ITM_5-15,636,1,909480,984210,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(26)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260729C00200000,unusual_volume,C,200.0,2026-07-29,7,0-7,-0.057,ITM_5-15,700,115,920500,924000,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(15)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260729C00202500,unusual_volume,C,202.5,2026-07-29,7,0-7,-0.045,ATM,532,161,604352,589190,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(16)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260729C00212500,unusual_volume,C,212.5,2026-07-29,7,0-7,0.002,ATM,1552,506,659600,663480,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(13)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260729C00215000,unusual_volume,C,215.0,2026-07-29,7,0-7,0.014,ATM,5417,744,1787609,1706355,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(10)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260729C00220000,unusual_volume,C,220.0,2026-07-29,7,0-7,0.037,ATM,5077,1219,817397,786935,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(8)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260729P00205000,unusual_volume,P,205.0,2026-07-29,7,0-7,0.033,ATM,1140,289,198360,206910,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(22)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260729P00207500,unusual_volume,P,207.5,2026-07-29,7,0-7,0.022,ATM,2279,410,549239,561773,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(10)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260729P00210000,unusual_volume,P,210.0,2026-07-29,7,0-7,0.01,ATM,2296,222,769160,774900,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(10)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260729P00212500,unusual_volume,P,212.5,2026-07-29,7,0-7,-0.002,ATM,672,102,295680,307440,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(17)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260729P00215000,unusual_volume,P,215.0,2026-07-29,7,0-7,-0.014,ATM,1877,57,1088660,1116815,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(15)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260731C00217500,unusual_volume,C,217.5,2026-07-31,9,8-30,0.026,ATM,9959,3461,3077331,3012597,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260731C00227500,unusual_volume,C,227.5,2026-07-31,9,8-30,0.073,OTM_5-15,10375,1934,861125,830000,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260731P00207500,unusual_volume,P,207.5,2026-07-31,9,8-30,0.022,ATM,3526,931,1110690,1145950,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(15)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260731P00212500,unusual_volume,P,212.5,2026-07-31,9,8-30,-0.002,ATM,2079,368,1072764,1112265,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(13)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260731P00215000,unusual_volume,P,215.0,2026-07-31,9,8-30,-0.014,ATM,2415,958,1593900,1618050,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(10)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260803C00207500,unusual_volume,C,207.5,2026-08-03,12,8-30,-0.022,ATM,556,72,492059,475380,212.06,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(16)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260803C00212500,unusual_volume,C,212.5,2026-08-03,12,8-30,0.002,ATM,448,157,253120,252000,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(20)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260803C00217500,unusual_volume,C,217.5,2026-08-03,12,8-30,0.026,ATM,994,239,332990,340445,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(18)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260803C00235000,unusual_volume,C,235.0,2026-08-03,12,8-30,0.108,OTM_5-15,6132,134,214619,208487,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(8)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260803P00212500,unusual_volume,P,212.5,2026-08-03,12,8-30,-0.002,ATM,1192,1,667520,673480,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(19)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260805C00220000,unusual_volume,C,220.0,2026-08-05,14,8-30,0.037,ATM,642,88,207366,208650,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(27)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260807C00222500,unusual_volume,C,222.5,2026-08-07,16,8-30,0.049,ATM,1084,299,325200,317612,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(17)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260807P00212500,unusual_volume,P,212.5,2026-08-07,16,8-30,-0.002,ATM,358,22,239860,242545,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(23)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260814P00215000,unusual_volume,P,215.0,2026-08-14,23,8-30,-0.014,ATM,841,275,786335,782130,212.06,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(18)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260821C00217500,unusual_volume,C,217.5,2026-08-21,30,8-30,0.026,ATM,1141,275,821520,812962,212.06,,MONTHLY_EXPIRY|PROBABLE_MULTI_LEG(22)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260821P00212500,unusual_volume,P,212.5,2026-08-21,30,8-30,-0.002,ATM,626,31,582180,575920,212.06,LAST_OUTSIDE_QUOTE,MONTHLY_EXPIRY|PROBABLE_MULTI_LEG(27)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA260821P00260000,unusual_volume,P,260.0,2026-08-21,30,8-30,-0.226,ITM_15+,262,3,1219872,1258255,212.06,,MONTHLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(20)|EARNINGS_DATE_UNCHECKED
2026-07-22,NVDA,NVDA261016C00180000,unusual_volume,C,180.0,2026-10-16,86,31-90,-0.151,ITM_15+,88132,2988,344155459,346579090,212.06,,MONTHLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-22,ORCL,ORCL260731P00124000,unusual_volume,P,124.0,2026-07-31,9,8-30,0.015,ATM,9420,95,4191900,4333200,125.85,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-22,ORCL,ORCL260821C00129000,unusual_volume,C,129.0,2026-08-21,30,8-30,0.025,ATM,262,76,222700,224010,125.85,,MONTHLY_EXPIRY|PROBABLE_MULTI_LEG(8)|EARNINGS_DATE_UNCHECKED
2026-07-22,ORCL,ORCL260821P00118000,unusual_volume,P,118.0,2026-08-21,30,8-30,0.062,OTM_5-15,3158,104,1800060,1863220,125.85,,MONTHLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-22,SOLS,SOLS261120C00060000,unusual_volume,C,60.0,2026-11-20,121,91+,-0.001,ATM,468,119,435240,416520,60.08,STALE_LAST,MONTHLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-22,SPGI,SPGI260918C00450000,unusual_volume,C,450.0,2026-09-18,58,31-90,0.048,ATM,67,13,97150,95475,429.54,,QUARTERLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-22,SPGI,SPGI261120C00510000,unusual_volume,C,510.0,2026-11-20,121,91+,0.187,OTM_15+,106,0,102819,96460,429.54,,MONTHLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-22,TSM,TSM260724P00425000,unusual_volume,P,425.0,2026-07-24,2,0-7,-0.009,ATM,1379,260,1310050,1389342,421.21,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-22,TSM,TSM260828P00390000,unusual_volume,P,390.0,2026-08-28,37,31-90,0.074,OTM_5-15,314,94,400978,429395,421.21,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260724C00322500,unusual_volume,C,322.5,2026-07-24,1,0-7,0.003,ATM,49652,5918,7894668,7820189,321.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260724C00325000,unusual_volume,C,325.0,2026-07-24,1,0-7,0.01,ATM,51331,11089,3695832,3618835,321.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260724P00315000,unusual_volume,P,315.0,2026-07-24,1,0-7,0.021,ATM,39159,8718,1292247,1292247,321.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260724P00317500,unusual_volume,P,317.5,2026-07-24,1,0-7,0.013,ATM,30925,5823,1886425,2087437,321.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260724P00320000,unusual_volume,P,320.0,2026-07-24,1,0-7,0.005,ATM,56398,13555,7106148,7134347,321.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260724P00322500,unusual_volume,P,322.5,2026-07-24,1,0-7,-0.003,ATM,15522,3744,3539015,3709757,321.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260724P00332500,unusual_volume,P,332.5,2026-07-24,1,0-7,-0.034,ATM,3248,40,3494847,3418519,321.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260724P00335000,unusual_volume,P,335.0,2026-07-24,1,0-7,-0.041,ATM,2387,67,3356122,3115035,321.66,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260724P00337500,unusual_volume,P,337.5,2026-07-24,1,0-7,-0.049,ATM,3119,17,4965448,4967007,321.66,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260724P00340000,unusual_volume,P,340.0,2026-07-24,1,0-7,-0.057,ITM_5-15,1385,25,2659200,2541475,321.66,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260724P00342500,unusual_volume,P,342.5,2026-07-24,1,0-7,-0.065,ITM_5-15,572,1,1251535,1178320,321.66,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260727C00320000,unusual_volume,C,320.0,2026-07-27,4,0-7,-0.005,ATM,2267,854,850125,895465,321.66,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260727C00322500,unusual_volume,C,322.5,2026-07-27,4,0-7,0.003,ATM,5217,659,1345986,1312075,321.66,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260727C00325000,unusual_volume,C,325.0,2026-07-27,4,0-7,0.01,ATM,7738,1806,1214866,1145224,321.66,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260727C00327500,unusual_volume,C,327.5,2026-07-27,4,0-7,0.018,ATM,4327,1208,385103,395920,321.66,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260807C00265000,unusual_volume,C,265.0,2026-08-07,15,8-30,-0.176,ITM_15+,267,64,1493598,1523234,321.66,,WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(16)|EARNINGS_DATE_UNCHECKED
2026-07-23,AAPL,AAPL260807P00370000,unusual_volume,P,370.0,2026-08-07,15,8-30,-0.15,ITM_15+,319,0,1639659,1552732,321.66,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(9)|EARNINGS_DATE_UNCHECKED
2026-07-23,ACN,ACN260821C00130000,unusual_volume,C,130.0,2026-08-21,29,8-30,-0.063,ITM_5-15,21202,1173,27774620,29364770,138.74,,MONTHLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-23,ACN,ACN260821P00120000,unusual_volume,P,120.0,2026-08-21,29,8-30,0.135,OTM_5-15,22741,1564,3411150,3581707,138.74,WIDE_MARKET,MONTHLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-23,COST,COST260724C00650000,unusual_volume,C,650.0,2026-07-24,1,0-7,-0.298,ITM_15+,297,0,8125920,8206110,926.06,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
